id,left_id,right_id,label,left_name,left_description,left_price,right_name,right_description,right_price
96,795,826,0,speck green 13 ' macbook see thru hard shell case mb13grnseev2,speck green 13 ' macbook see thru hard shell case mb13grnseev2 hard plastic shell gives great protection full access to all controls rubber feet for added support green finish,,speck products seethru case for apple 15 ' macbook pro mb15-org-see-v2,plastic orange,
97,840,826,0,speck seethru pink hard shell case for 13 ' macbook mb13pnkseev2,speck seethru pink hard shell case for 13 ' macbook mb13pnkseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support pink finish,,speck products seethru case for apple 15 ' macbook pro mb15-org-see-v2,plastic orange,
98,670,818,0,speck seethru clear hard shell case for macbook air mbaclrsee,speck seethru clear hard shell case for macbook air mbaclrsee thin and sleek protective case access to all ports 2-piece snap on clear finish,,speck products seethru case for apple 13 ' macbook mb13-red-see-v2,plastic red,
99,671,818,0,speck seethru pink hard shell case for macbook air mbapnksee,speck seethru pink hard shell case for macbook air mbapnksee thin and sleek protective case access to all ports 2-piece snap on pink finish,,speck products seethru case for apple 13 ' macbook mb13-red-see-v2,plastic red,
100,850,818,0,speck seethru orange hard shell case for 15 ' macbook mb15orgseev2,speck seethru orange hard shell case for 15 ' macbook mb15orgseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support orange finish,,speck products seethru case for apple 13 ' macbook mb13-red-see-v2,plastic red,
101,843,818,0,speck seethru orange hard shell case for 13 ' macbook mb13orgseev2,speck seethru orange hard shell case for 13 ' macbook mb13orgseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support orange finish,,speck products seethru case for apple 13 ' macbook mb13-red-see-v2,plastic red,
102,852,818,0,speck seethru purple hard shell case for 15 ' macbook mb15purseev2,speck seethru purple hard shell case for 15 ' macbook mb15purseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support purple finish,,speck products seethru case for apple 13 ' macbook mb13-red-see-v2,plastic red,
103,851,818,0,speck seethru pink hard shell case for 15 ' macbook mb15pnkseev2,speck seethru pink hard shell case for 15 ' macbook mb15pnkseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support pink finish,,speck products seethru case for apple 13 ' macbook mb13-red-see-v2,plastic red,
104,838,818,0,speck seethru black hard shell case for 13 ' macbook mb13blkseev2,speck seethru black hard shell case for 13 ' macbook mb13blkseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support black finish,,speck products seethru case for apple 13 ' macbook mb13-red-see-v2,plastic red,
105,848,818,0,speck seethru green hard shell case for 15 ' macbook mb15grnseev2,speck seethru green hard shell case for 15 ' macbook mb15grnseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support green finish,,speck products seethru case for apple 13 ' macbook mb13-red-see-v2,plastic red,
106,842,818,0,speck seethru blue hard shell case for 13 ' macbook mb13bluseev2,speck seethru blue hard shell case for 13 ' macbook mb13bluseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support blue finish,,speck products seethru case for apple 13 ' macbook mb13-red-see-v2,plastic red,
107,845,818,0,speck seethru clear hard shell case for 15 ' macbook mb15clrseev2,speck seethru clear hard shell case for 15 ' macbook mb15clrseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support clear finish,,speck products seethru case for apple 13 ' macbook mb13-red-see-v2,plastic red,
108,670,824,0,speck seethru clear hard shell case for macbook air mbaclrsee,speck seethru clear hard shell case for macbook air mbaclrsee thin and sleek protective case access to all ports 2-piece snap on clear finish,,speck products seethru case for apple 13 ' macbook mb13-aqu-see-v2,plastic aqua,
109,671,824,0,speck seethru pink hard shell case for macbook air mbapnksee,speck seethru pink hard shell case for macbook air mbapnksee thin and sleek protective case access to all ports 2-piece snap on pink finish,,speck products seethru case for apple 13 ' macbook mb13-aqu-see-v2,plastic aqua,
110,844,824,0,speck seethru red hard shell case for 13 ' macbook mb13redseev2,speck seethru red hard shell case for 13 ' macbook mb13redseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support red finish,,speck products seethru case for apple 13 ' macbook mb13-aqu-see-v2,plastic aqua,
111,850,824,0,speck seethru orange hard shell case for 15 ' macbook mb15orgseev2,speck seethru orange hard shell case for 15 ' macbook mb15orgseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support orange finish,,speck products seethru case for apple 13 ' macbook mb13-aqu-see-v2,plastic aqua,
112,843,824,0,speck seethru orange hard shell case for 13 ' macbook mb13orgseev2,speck seethru orange hard shell case for 13 ' macbook mb13orgseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support orange finish,,speck products seethru case for apple 13 ' macbook mb13-aqu-see-v2,plastic aqua,
113,852,824,0,speck seethru purple hard shell case for 15 ' macbook mb15purseev2,speck seethru purple hard shell case for 15 ' macbook mb15purseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support purple finish,,speck products seethru case for apple 13 ' macbook mb13-aqu-see-v2,plastic aqua,
114,794,824,0,speck clear 13 ' macbook see thru hard shell case mb13clrseev2,speck clear 13 ' macbook see thru hard shell case mb13clrseev2 hard plastic shell gives great protection full access to all controls rubber feet for added support clear finish,,speck products seethru case for apple 13 ' macbook mb13-aqu-see-v2,plastic aqua,
115,839,824,1,speck seethru aqua hard shell case for 13 ' macbook mb13aquseev2,speck seethru aqua hard shell case for 13 ' macbook mb13aquseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support aqua finish,,speck products seethru case for apple 13 ' macbook mb13-aqu-see-v2,plastic aqua,
116,848,824,0,speck seethru green hard shell case for 15 ' macbook mb15grnseev2,speck seethru green hard shell case for 15 ' macbook mb15grnseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support green finish,,speck products seethru case for apple 13 ' macbook mb13-aqu-see-v2,plastic aqua,
117,795,824,0,speck green 13 ' macbook see thru hard shell case mb13grnseev2,speck green 13 ' macbook see thru hard shell case mb13grnseev2 hard plastic shell gives great protection full access to all controls rubber feet for added support green finish,,speck products seethru case for apple 13 ' macbook mb13-aqu-see-v2,plastic aqua,
118,846,824,0,speck seethru blue hard shell case for 15 ' macbook mb15bluseev2,speck seethru blue hard shell case for 15 ' macbook mb15bluseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support blue finish,,speck products seethru case for apple 13 ' macbook mb13-aqu-see-v2,plastic aqua,
119,670,819,0,speck seethru clear hard shell case for macbook air mbaclrsee,speck seethru clear hard shell case for macbook air mbaclrsee thin and sleek protective case access to all ports 2-piece snap on clear finish,,speck products seethru case for apple 13 ' macbook mb13-blu-see-v2,plastic blue,
120,671,819,0,speck seethru pink hard shell case for macbook air mbapnksee,speck seethru pink hard shell case for macbook air mbapnksee thin and sleek protective case access to all ports 2-piece snap on pink finish,,speck products seethru case for apple 13 ' macbook mb13-blu-see-v2,plastic blue,
121,844,819,0,speck seethru red hard shell case for 13 ' macbook mb13redseev2,speck seethru red hard shell case for 13 ' macbook mb13redseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support red finish,,speck products seethru case for apple 13 ' macbook mb13-blu-see-v2,plastic blue,
122,850,819,0,speck seethru orange hard shell case for 15 ' macbook mb15orgseev2,speck seethru orange hard shell case for 15 ' macbook mb15orgseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support orange finish,,speck products seethru case for apple 13 ' macbook mb13-blu-see-v2,plastic blue,
123,843,819,0,speck seethru orange hard shell case for 13 ' macbook mb13orgseev2,speck seethru orange hard shell case for 13 ' macbook mb13orgseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support orange finish,,speck products seethru case for apple 13 ' macbook mb13-blu-see-v2,plastic blue,
124,852,819,0,speck seethru purple hard shell case for 15 ' macbook mb15purseev2,speck seethru purple hard shell case for 15 ' macbook mb15purseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support purple finish,,speck products seethru case for apple 13 ' macbook mb13-blu-see-v2,plastic blue,
125,794,819,0,speck clear 13 ' macbook see thru hard shell case mb13clrseev2,speck clear 13 ' macbook see thru hard shell case mb13clrseev2 hard plastic shell gives great protection full access to all controls rubber feet for added support clear finish,,speck products seethru case for apple 13 ' macbook mb13-blu-see-v2,plastic blue,
126,848,819,0,speck seethru green hard shell case for 15 ' macbook mb15grnseev2,speck seethru green hard shell case for 15 ' macbook mb15grnseev2 translucent hard plastic shell gives great protection full access to all controls rubber feet for added support green finish,,speck products seethru case for apple 13 ' macbook mb13-blu-see-v2,plastic blue,
